id,datetime,username,tweets,sentiment_intensity,sentiment,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
662051220723363840,2015-11-04 23:38:05+00:00,PuneDailyNews,"""Smart city hope brightens with Amrut promise: If not the Smart Cities Mission, Atal Mission for Rejuvenation and… https://t.co/9hYmczgL20""",0.9022,Positive,0,1,0,0,2,0,2,2
662029154678886400,2015-11-04 22:10:25+00:00,pune_pulse,"""#Pune Smart city hope brightens with Amrut promise - https://t.co/fArTjHrHir""",0.8555,Positive,0,1,0,0,2,0,2,2
662027914863624197,2015-11-04 22:05:29+00:00,smartcityworld,"""Smart city hope brightens with Amrut promise https://t.co/esj7pNukX6 #SmartCities""",0.8555,Positive,0,1,0,0,2,0,2,2
662026721449943040,2015-11-04 22:00:44+00:00,UrbanVN,"""Smart city hope brightens with Amrut promise PIMPRI CHINCHWAD: If not the Smart Cities Mission, Atal Mission for R… https://t.co/ZIoxQXyDdp""",0.9022,Positive,0,1,0,0,2,0,2,2
662019651132616704,2015-11-04 21:32:39+00:00,punetalks,"""Smart city hope brightens with Amrut promise https://t.co/ZcKZ29MtEb https://t.co/N0NzXi81FN""",0.8555,Positive,0,1,0,0,2,0,2,2
661608695386603520,2015-11-03 18:19:39+00:00,DhawanKiranAgra,"""@IndiaToday I am regularly pursuing the csse to pmo&amp;other linked officio.
But no hope though Agra moving for smart city.""",0.5267,Positive,0,1,0,0,1,0,1,1
660376682306535424,2015-10-31 08:44:04+00:00,mshamilna,"""@jitumodi83 @timesofindia smart city is not an achievement brother , it's a dream , let's hope one day it will happen .""",0.765,Positive,0,2,0,0,1,0,1,2
660185415358418945,2015-10-30 20:04:03+00:00,jathansadowski,"""https://t.co/viZXID3MYH it’s interesting to read the smart city as a tragic story: an abandonment of hope in the face of urban crises,""",0.2263,Positive,0,1,0,1,1,1,1,1
659573230953299968,2015-10-29 03:31:27+00:00,kenadindaa,"""Quality morning @jakarta.goid hope Jakarta Smart City can transform us to be a better faster Public Relations #jejaringhumas @WendiAbdillah""",0.8176,Positive,0,3,0,0,1,0,1,1
659017647334498304,2015-10-27 14:43:45+00:00,RobKitchin,"""@SmartCityexpo clearly smart city is very male-centric - isn't a single woman in image; hope not same with programme https://t.co/7IBVIh1BGR""",0.8074,Positive,0,1,0,0,1,0,1,1
658347163349454848,2015-10-25 18:19:29+00:00,sengburagohain,"""@Smartguwahati We hope that work on the Smart City project will be more well planned and not like what is shown in the photo""",0.708,Positive,0,2,0,0,1,0,1,1
658320342306324481,2015-10-25 16:32:55+00:00,straphanger_in,"""What kind of smart city bus system can #AIADMK govt hope to build with no GPS open data, non-standard buses for #Chennai @MVenkaiahNaidu ?""",0.4779,Positive,0,1,0,0,2,0,1,3
657228594339418112,2015-10-22 16:14:42+00:00,digitalKapil,"""@LKBajpaiBJP ,sir any update at smart city issue , MEERUT wants to know.You are the last hope of MEERUT at this issue.cc @BJPLucknowBJP""",0.6808,Positive,0,1,0,0,1,0,1,2
657120839591002113,2015-10-22 09:06:31+00:00,BTVI,"""PM @narendramodi: Need to look at Urban Dvpt as a big opportunity; Hope Amaravathi will be a successful smart city https://t.co/Ne75ZLQZK4""",0.9042,Positive,0,2,0,0,2,0,1,1
657108898956996608,2015-10-22 08:19:04+00:00,btvinticker,"""PM SAYS  -  Hope Amaravathi Will Be A  Successful Smart City""",0.8555,Positive,0,2,0,0,2,0,1,1
657108269698166784,2015-10-22 08:16:34+00:00,timesofindia,"""Hope that Amaravati will be a  successful smart city: @narendramodi""",0.8555,Positive,0,2,0,0,2,0,1,1
657108199342895104,2015-10-22 08:16:17+00:00,ETNOWlive,"""PM MODI  : Hope that Amaravati will be a  successful smart city""",0.8555,Positive,0,2,0,0,2,0,1,1
656729113470722048,2015-10-21 07:09:56+00:00,cut_heal,"""@vijayaram9 @AndhraPradeshCM @ncbn hope amaravati becomes a smart city and a green city""",0.6808,Positive,0,1,0,0,2,0,1,2
656495333946462208,2015-10-20 15:40:59+00:00,ujjwalshukla_,"""Had a warm and knowledgeable meet with #collector of indore,  thanks @pnarahari sir,  hope to meet again.. Thanks #smart city indore""",0.8625,Positive,0,1,0,0,1,0,1,2
653198299306967040,2015-10-11 13:19:45+00:00,bagishjhaTOI,"""@drgsnarang @IndoreSmartCity Smart City needs smart citizens. Hope people will join hands and contribute to make @IndoreSmartCity""",0.8591,Positive,0,1,0,0,1,0,1,1
653107223472832512,2015-10-11 07:17:50+00:00,kaalegv,"""@madanegopal hope some progressive is going on like smart city , robotics &amp; future of India , Mars mission ?/dance competition on Shanatabai""",0.7964,Positive,0,2,0,0,2,0,1,1
653054670152163329,2015-10-11 03:49:01+00:00,aks_anupsinha,"""people learn from others mistake....known as smart ppl...hope its also valid for smart city....#monorail#ranchi#smartcity""",0.6597,Positive,0,1,0,0,1,0,1,1
651984084705501185,2015-10-08 04:54:53+00:00,arampal,"""@ncbn @narendramodi Hope it would be SMART CITY wef its INCEPTION""",0.7456,Positive,0,1,0,0,1,0,1,1
651632116401336320,2015-10-07 05:36:17+00:00,iamanitarao,"""@NagpurTOI Good move by the govt to increase the FSI along Metro route. Nagpur can hope for a reality boom in our soon-to-be smart city.""",0.8689,Positive,0,2,0,0,2,0,2,2
651626543517532160,2015-10-07 05:14:09+00:00,dubeymanish04,"""@narendrmodi i hope their is a place of pulses(who price are incrsng day by day) in smart city,digital india.""",0.6808,Positive,0,1,0,0,1,0,1,2
651438316726849536,2015-10-06 16:46:12+00:00,SShrigiriwar,"""We hope our indla became smart city to lead universe for smile https://t.co/qJVQBFLnae""",0.7964,Positive,0,1,0,0,2,0,2,2
651269517700669440,2015-10-06 05:35:27+00:00,kmgnath,"""Really Looks smart city.. Hope to see them in India.. might cost more..! https://t.co/gcUFc3paUh""",0.7327,Positive,0,1,0,0,1,0,1,1
650921785358073856,2015-10-05 06:33:41+00:00,basavaraj7295,"""@narendramodi 
We all are hope that make smart city soon""",0.6808,Positive,0,1,0,0,1,0,1,1
650014586855419904,2015-10-02 18:28:48+00:00,ANANDABACHAN,"""Smart city with smart life is only possible when individual can participipate heartly. Can hope but not expect for participation. Karteraho/""",0.5647,Positive,0,2,0,0,1,0,2,2
649465359221702656,2015-10-01 06:06:22+00:00,vishalkmumbai,"""Hope its sustained and replicated on orher routes in city. Public transport badly needed to b smart city for Pune. https://t.co/EpprEGeOAd""",0.3612,Positive,1,2,1,1,1,1,1,1
649461958463385600,2015-10-01 05:52:51+00:00,Go_Francistown,""".@NECCBrian Brian, greetings from #Botswana, wishing you a productive event today and hope you find our ""Smart City"" project inspiring.""",0.8519,Positive,0,1,0,0,1,0,1,1
649159153512939520,2015-09-30 09:49:37+00:00,MOHAN_DATTA,"""HOPE THIS CONSULATION WILL LEAD TO AGREEMENT,FORMULATION AND IMPLEMENTATION OF SMART CITY PROJECTS https://t.co/Fs0AtlV481""",0.7944,Positive,0,1,0,0,1,0,1,3
648911673097519104,2015-09-29 17:26:13+00:00,helenrnkn,"""What does it feel like to live in a Smart City. Coming to Dubai soon I hope. https://t.co/hpjBM8j3jV""",0.7964,Positive,0,1,0,0,1,0,1,1
648843995355856896,2015-09-29 12:57:18+00:00,shilpitewari,"""Karnal was first to go live with their smart city talk show. Hope to catch many more. Great learning. Thanks @narendramodi""",0.921,Positive,0,1,0,0,1,0,2,2
648326709570236416,2015-09-28 02:41:47+00:00,himsahu,"""Glad to see the minister taking interest in Ggn.  Hope he also includes Ggn in the SMART city list. @carfreegurgaon http://t.co/0nm2AC5SVI""",0.9068,Positive,0,2,0,0,2,0,1,1
647941050149924865,2015-09-27 01:09:19+00:00,choudharyv,"""@elonmusk @PMOIndia @narendramodi @TeslaMotors so we hope our smart city with smart cars .. And our dark village with cheap power backup""",0.8214,Positive,0,1,0,0,1,1,1,1
647779863269625856,2015-09-26 14:28:49+00:00,Mohit79806095,"""@sweetasingh dream of bullet train, dream of digital india,dream of smart city  ,dream of silicon valley,hope may be in few decades""",0.7717,Positive,0,1,0,0,1,0,1,2
646763041812574209,2015-09-23 19:08:20+00:00,benkio89,"""@AL333Z but first I want to do a little training on streams. I hope to take advantage of Smart City or Software Sistems Engineering projects""",0.8847,Positive,0,1,0,0,1,0,1,1
646734711763562497,2015-09-23 17:15:45+00:00,iamharshall,"""@praveengedam @NashikCorp Finally.. Loving itt.. A step towards smart city.. Hope this development culture isn't limited from Kumbh to Kumbh""",0.8797,Positive,0,2,0,0,2,0,1,1
644871597170360321,2015-09-18 13:52:24+00:00,hbcriders,"""Our chairman @satish_annigeri presented the roadmap 4 cycling@the smart city workshop today. Hope 2 C IMPLIMENTATION http://t.co/hkcAdAWYST""",0.6808,Positive,0,2,0,0,2,0,2,3
644130408020340736,2015-09-16 12:47:11+00:00,malcolmpisani,"""Looking forward for this weekend to perform together with my band at SMART CITY - #Laguna 
We really hope to see... http://t.co/3NQhEZtoxf""",0.7668,Positive,0,1,0,0,1,0,1,1
643809007346409472,2015-09-15 15:30:03+00:00,tousifengineer,"""@DC_Bijapur @reachmbp Thanks a lot sir we r with u  for Bijapur Dovelopement hope this type of intiation we need to b Smart city.""",0.8176,Positive,0,1,0,0,1,0,1,2
643591735789142017,2015-09-15 01:06:41+00:00,DruCrawley,"""Hope to see you at Building A Smart City: Global &amp; DC Metro Area Perspectives http://t.co/hqIqgr9ydy  #LESMARTCITY http://t.co/kwavMQYt3t""",0.6808,Positive,0,1,0,0,1,0,1,1
642179290839183360,2015-09-11 03:34:08+00:00,divygarg,"""@rsprasad How this type of service can make Allahabad a smart city. Several complaints lodged still waiting for the remedy. Hope today""",0.4404,Positive,1,2,0,0,1,0,1,1
641901527754379264,2015-09-10 09:10:24+00:00,gurgaon_live,"""Gurgaon: Inderjit, Naidu meet triggers fresh hope for smart city tag http://t.co/f0OLCN6yWn via @timesofindia""",0.7845,Positive,0,1,0,0,1,0,1,1
641851803865378816,2015-09-10 05:52:49+00:00,stayingurgaon,"""#Gurgaon: Inderjit, Naidu meet triggers fresh hope for smart city tag - http://t.co/LmOyYlYtlF""",0.7845,Positive,0,1,0,0,1,0,1,1
641817507070808064,2015-09-10 03:36:32+00:00,NeetuGarg6,"""MP @Rao_InderjitS &amp; @MVenkaiahNaidu ji meet triggers fresh hope 4 smart city tag for #Gurgaon
http://t.co/hyEfeGb4Og http://t.co/Qszo92PH7z""",0.7845,Positive,0,1,0,0,1,0,1,1
641804984225562624,2015-09-10 02:46:47+00:00,InsightCity,"""Gurgaon: Inderjit, Naidu meet triggers fresh hope for smart city tag http://t.co/CeVm7qDOiO""",0.7845,Positive,0,1,0,0,1,0,1,1
641798386212020224,2015-09-10 02:20:33+00:00,smartcityworld,"""Gurgaon: Inderjit, Naidu meet triggers fresh hope for smart city tag http://t.co/Wpoi5eJPIv #SmartCities""",0.7845,Positive,0,1,0,0,1,0,1,1
641798302942363649,2015-09-10 02:20:14+00:00,gurgaonbiz,"""Gurgaon: Inderjit, Naidu meet triggers fresh hope for smart city tag: GURGAON: Faridabad and Karnal may have p... http://t.co/faSAkyKqaY""",0.7845,Positive,0,1,0,0,1,0,1,1
641789306697351168,2015-09-10 01:44:29+00:00,UrbanVN,"""Gurgaon: Inderjit, Naidu meet triggers fresh hope for smart city tag ... said that he has information that names o… http://t.co/I9U8U2jY9l""",0.7845,Positive,0,1,0,0,1,0,1,2
